id,dataset,type,group,repetitions,direct_mean_http_ms,one_token_mean_http_ms,json_mean_http_ms,one_token_minus_direct_ms,json_minus_direct_ms,all_conditions_valid
jsts:valid:1337,JSTS,score,caption-component:fcbda698c8c155e7f74744698f2c76a14ddb36146cf39ae5c0cfc12b9a4cf36b,1,401.3066659681499,387.17312505468726,583.3277502097189,-14.133540913462639,182.02108424156904,True
jsts:valid:1352,JSTS,score,caption-component:ce35303f9a7be6d2b5588051ef50553e26c9af5c35bda8b0c29492edc54acd96,1,412.5332497060299,414.0765843912959,570.6511670723557,1.543334685266018,158.11791736632586,True
jsts:valid:1357,JSTS,score,caption-component:21adc08273a1f7826967b5ec5ffbb8f20dde093b985e6e0bd2fb323979af8be7,1,285.5977909639478,280.927374958992,449.4113754481077,-4.670416004955769,163.81358448415995,True
jsts:valid:1359,JSTS,score,caption-component:cb9a8b1fe3e9c84207291fd739e1add170be48d9ecbc9545311144cd7bc56ccb,1,397.6782080717385,390.2190001681447,582.0060838013887,-7.459207903593779,184.32787572965026,True
jsts:valid:1365,JSTS,score,caption-component:507b6c7dd28b8a51f49da19fcd40facf7fb4af8c8f90435d2bc14fb1e6b43612,1,385.8137088827789,443.89991695061326,648.7436667084694,58.08620806783438,262.9299578256905,True
jsts:valid:1366,JSTS,score,caption-component:8ca4d969de3c2f7148dda2cc226a5d036155f6253f7808648a775e52c1958cb9,1,411.5993329323828,392.3441250808537,610.2649164386094,-19.25520785152912,198.66558350622654,True
jsts:valid:1367,JSTS,score,caption-component:6453f3330c703c011e2c6d79fcb362e64e0f5f8d18eca4ba153158368c88d2b3,1,393.2585418224335,411.7051661014557,584.0819580480456,18.446624279022217,190.82341622561216,True
jsts:valid:1376,JSTS,score,caption-component:c8d65b9d922c4b5ab853535639c748b914427df380d91b56e48b87a513f1f897,1,439.50725020840764,411.5072921849787,645.0708326883614,-27.999958023428917,205.56358247995377,True
jsts:valid:1377,JSTS,score,caption-component:a7a2dd4054557709620a5045fe14721991e26a3aa4329c7e468400ed87d7f5fe,1,393.5354999266565,379.5003746636212,581.5180419012904,-14.035125263035297,187.98254197463393,True
jsts:valid:1390,JSTS,score,caption-component:ff40df1050a490992c050a040b91f6679ce7327a7a31768dac02423ac78b82d9,1,385.02758415415883,400.6857080385089,588.0907918326557,15.658123884350061,203.06320767849684,True
jsts:valid:1394,JSTS,score,caption-component:8f4967b76f82db1390aacf38a92921aec017d2b8eae5c5113c0863b19a7cb95c,1,414.5335420034826,403.4473751671612,601.515166927129,-11.086166836321354,186.98162492364645,True
jsts:valid:1396,JSTS,score,caption-component:4c646366953880c097dec6bf6e6e189adcf1d6f901e8da45405b998020928157,1,436.56654143705964,417.0534173026681,613.0226668901742,-19.513124134391546,176.4561254531145,True
jsts:valid:140,JSTS,score,caption-component:a96edc3cee2559c196a12ce0d5cb1c6c3659a33512e425fa044afff33642c628,1,396.99108339846134,392.89274998009205,597.5711666978896,-4.098333418369293,200.58008329942822,True
jsts:valid:1402,JSTS,score,caption-component:9c90e1256a3e151c2e7cecc4a04aa72737e3c7167639af73b734966f6dbf59fa,1,406.0921249911189,408.8788339868188,590.0054168887436,2.7867089956998825,183.91329189762473,True
jsts:valid:1416,JSTS,score,caption-component:4570a033f91078fcd5ef110f01f6e8ec9bf45ede4925c4bf3cc10f3fd40678ec,1,417.586375027895,387.9976659081876,608.2820841111243,-29.588709119707346,190.6957090832293,True
jsts:valid:1422,JSTS,score,caption-component:5c59d1e694134b54e3bf2fbe94c1157ec17c4a25ce87d1ae38683298ad974e61,1,405.61370830982924,397.33329182490706,588.0733327940106,-8.28041648492217,182.4596244841814,True
jsts:valid:1434,JSTS,score,caption-component:d79bc0939f5c00653138f641f189fb26be74dd60e7717d464e24b890e20c4977,1,337.4115829356015,332.3232918046415,515.3862498700619,-5.088291130959988,177.9746669344604,True
jsts:valid:1446,JSTS,score,caption-component:8dd3d1dc4178ece8acd305a7508c9f26b59ffcb841629b6ecb6a704c2f1a0907,1,397.94629206880927,415.38512520492077,603.1030830927193,17.438833136111498,205.15679102391005,True
jsts:valid:145,JSTS,score,caption-component:50d02a61855356d7522bc9a5d31fbbd2dc4323285ffc052a4ff10565b480e3b4,1,362.1127922087908,382.7420827001333,531.0621666722,20.629290491342545,168.94937446340919,True
jsts:valid:1451,JSTS,score,caption-component:000724c2a2b270aa9415734f58cfc6e1038628a00428cdcd3ea0e7d858ca0833,1,383.2310829311609,408.161791972816,566.999000031501,24.930709041655064,183.76791710034013,True
jsts:valid:147,JSTS,score,caption-component:8c1f298f559e89a3424a275ebb4564b469f25d47de546a5fe960a6e5f1a19750,1,429.99954195693135,419.97491708025336,626.3353331014514,-10.02462487667799,196.33579114452004,True
jsts:valid:149,JSTS,score,caption-component:f1c8f2f2b629b9fd4661a2b3d3b427bfc65e2a8ef19ad20430b6c9f9657c6e4b,1,388.4078753180802,410.2243329398334,567.1308748424053,21.816457621753216,178.72299952432513,True
jsts:valid:177,JSTS,score,caption-component:c111e19573b5a08c7707ab83deb8e4701a27947b956c65972a328249f12a9a1d,1,405.8797499164939,425.3139169886708,616.6696674190462,19.434167072176933,210.78991750255227,True
jsts:valid:181,JSTS,score,caption-component:3e9ccf3e4edf2384131eaa6e4f5af9ee81b2825586f8af337c9c7977f0645119,1,409.68875028192997,390.3017910197377,605.3658328019083,-19.38695926219225,195.67708251997828,True
jsts:valid:185,JSTS,score,caption-component:d043d2f3f2fe76a56b23acb4977db2193c3ee126e97e10e7d11ba0d082eba2c2,1,411.1832077614963,394.7240002453327,590.9204999916255,-16.459207516163588,179.73729223012924,True
jsts:valid:188,JSTS,score,caption-component:03df2100c78368913859c430d8900a2e3c7f41fc9baa17405db084e5dd343aa2,1,432.2320003993809,453.6639582365751,653.1516658142209,21.431957837194204,220.91966541483998,True
jsts:valid:191,JSTS,score,caption-component:f8b42432dad46c96f92c3ed359ba01205a7126892431b8c94f787c7686e8bdf4,1,409.93412490934134,397.99887500703335,599.3347908370197,-11.935249902307987,189.40066592767835,True
jsts:valid:197,JSTS,score,caption-component:1065d0ec21d65c1e07efbb3ca9410485b98e78d94d7dbaecc4a08dbfc1d94fe9,1,271.7896671965718,270.09504195302725,431.61729210987687,-1.6946252435445786,159.82762491330504,True
jsts:valid:203,JSTS,score,caption-component:260797ef8f7f440d1d4e52558ee4fce68561166f05ce458fb57a631de1e0881c,1,389.3377920612693,391.9513332657516,600.3838749602437,2.613541204482317,211.04608289897442,True
jsts:valid:204,JSTS,score,caption-component:03b900713120302f90b4b18bba21d7798416d14d70b0ee89fe62f901f841d90f,1,443.8737500458956,432.28220799937844,646.0997499525547,-11.591542046517134,202.22599990665913,True
jsts:valid:205,JSTS,score,caption-component:554e9666978da99919899601e9c006403143aad03a5bb8bc7e6c738912b8a675,1,380.2255839109421,398.348500020802,592.5105828791857,18.122916109859943,212.2849989682436,True
jsts:valid:21,JSTS,score,caption-component:8db32a8d06736fd056a2b13bf14ad6303baac1b65c801f21f8325feeb1c791e6,1,373.8307496532798,393.33283388987184,552.6492078788579,19.502084236592054,178.81845822557807,True
jsts:valid:214,JSTS,score,caption-component:d0ec3e2286e9e751ead5272903fcc2d12ac561f6581f3503f0754a4b4f5c872c,1,399.5115840807557,385.9675829298794,575.664333999157,-13.544001150876284,176.15274991840124,True
jsts:valid:222,JSTS,score,caption-component:bb3cd02481ea16dd201366826560ec22647700299aa1d711b3a4cb380d0d8e81,1,417.37583419308066,399.75770888850093,603.5608337260783,-17.618125304579735,186.1849995329976,True
jsts:valid:229,JSTS,score,caption-component:bba50e1147797262093c6638d5754c14c3206b5711039e43c70612603a7356f4,1,397.0165830105543,389.53354163095355,594.6252499707043,-7.483041379600763,197.60866696015,True
jsts:valid:233,JSTS,score,caption-component:892f04ca56c9914f2309fd85d8772bd3d52a02d36d3e1952fe900c70e3db7552,1,417.0062500052154,432.003874797374,626.5940410085022,14.997624792158604,209.58779100328684,True
jsts:valid:234,JSTS,score,caption-component:5665eadbd76a52d71f83c9117ea3162699870990052adc2acef08413d841c181,1,393.83050007745624,445.0473338365555,664.2577089369297,51.216833759099245,270.42720885947347,True
jsts:valid:250,JSTS,score,caption-component:231920eac76f50117458a3215e5bbf2601b503676ac513752e84772aaaed5f65,1,301.73962470144033,304.67716697603464,493.64149989560246,2.937542274594307,191.90187519416213,True
jsts:valid:254,JSTS,score,caption-component:768aed3fb702205c0cac3cecf091815cc32be86ba10ccfa2d5e5e9f8ed893cfc,1,423.42675011605024,437.63595912605524,636.6354171186686,14.209209010004997,213.2086670026183,True
jsts:valid:267,JSTS,score,caption-component:15c6a78877dbea6fd6de5d7d73f0b31f3da35755aaad3642d8378b018d80301b,1,417.7714171819389,400.59879096224904,584.2295410111547,-17.172626219689846,166.45812382921576,True
jsts:valid:270,JSTS,score,caption-component:b692253f7b00fce8284d19456a16f0cafc1c5c49662270df18bc2e65de794dc0,1,503.0551250092685,436.6909582167864,703.1947090290487,-66.36416679248214,200.13958401978016,True
jsts:valid:276,JSTS,score,caption-component:58ba26a3c3d7265b66e6716eb8aca5144a1bdb26ad17ffbb4c8ef8d395c005e8,1,465.50762513652444,434.1564169153571,687.5742911361158,-31.351208221167326,222.06666599959135,True
jsts:valid:280,JSTS,score,caption-component:453b10a2a57a8f95fe1263543fe4f26a7248eec10492271712de69a2111739d7,1,387.76408415287733,385.4085002094507,575.587207917124,-2.355583943426609,187.8231237642467,True
jsts:valid:29,JSTS,score,caption-component:2f3b0b982927e64c68905255f3b86e4a51e701446c69fefa41d4516b0768ed20,1,301.876749843359,295.5232090316713,472.52708300948143,-6.353540811687708,170.65033316612244,True
jsts:valid:3,JSTS,score,caption-component:85f7b1aafcef92cb1d8e034ad2f449a4cde73817f68c7469be4112623b7c61e7,1,414.6912922151387,407.3329591192305,597.892832942307,-7.358333095908165,183.20154072716832,True
jsts:valid:302,JSTS,score,caption-component:091c00187ac3f8eaf3cb24a1e91a6c49522aa844d35a3770b855831ac65a82e9,1,406.40720818191767,399.49612505733967,587.8129578195512,-6.911083124577999,181.40574963763356,True
jsts:valid:33,JSTS,score,caption-component:e9385a58d9e205e7d294cb3de56188174aa131aa7ac10b6926205ab2b84c4683,1,453.642625361681,440.1763342320919,666.2865001708269,-13.46629112958908,212.64387480914593,True
jsts:valid:337,JSTS,score,caption-component:f4f4006fb81789c826ee7e1d10d160892132fe94d4ef9f611a5dd7ca9be769e8,1,359.6237082965672,376.20016606524587,556.7713752388954,16.576457768678665,197.14766694232821,True
jsts:valid:340,JSTS,score,caption-component:65e80c0f54057ee14dc5972af549bfaa471c0128946289b90224b1964167dbec,1,350.92770820483565,375.42062485590577,584.4515413045883,24.492916651070118,233.52383309975266,True
jsts:valid:348,JSTS,score,caption-component:37fd588e1e165fc5735b6e499182716137620a4920a25443651467faaaa68e65,1,383.8756247423589,368.92508296296,547.1227909438312,-14.950541779398918,163.24716620147228,True
jsts:valid:350,JSTS,score,caption-component:2767ba160a65c7540c5ffefa7c72a0fc6702d062561074324ef010610439c7f8,1,382.7522909268737,385.7833333313465,574.5617090724409,3.031042404472828,191.80941814556718,True
jsts:valid:356,JSTS,score,caption-component:ddd8b13806526fcf7bcbbd2781b5c5a49a6c25f0e3a7aea3ffc36e7d2a988182,1,387.4550419859588,377.6038750074804,570.2176666818559,-9.851166978478432,182.7626246958971,True
jsts:valid:363,JSTS,score,caption-component:0cc476e3b6ff54e75eec0d78c355950264a0f9cf529aa2d0ba46fcb03ce80b89,1,403.5583329387009,386.77370781078935,569.2131659016013,-16.784625127911568,165.6548329629004,True
jsts:valid:364,JSTS,score,caption-component:acbb90b828300d6fecd5ec293c0e4dda6528a100c963106088c8fbf94840779b,1,408.8432500138879,422.63508308678865,612.483583856374,13.791833072900772,203.64033384248614,True
jsts:valid:370,JSTS,score,caption-component:8f9f1549e118820231c000a9653ac5e949c09c2fbed99be7dbcaaf2d0cc35f69,1,414.7253748960793,397.27724995464087,627.3241667076945,-17.448124941438437,212.59879181161523,True
jsts:valid:376,JSTS,score,caption-component:16b4f565750fc6977370aea89e93e2415d958fca874684e72ed4e06193fa2cc5,1,361.9195418432355,380.8680409565568,549.4744582101703,18.948499113321304,187.55491636693478,True
jsts:valid:391,JSTS,score,caption-component:cf4c377801e7a957756d35a49e91bceed052872b4f32c9264d18bca4edf31f71,1,386.1090410500765,404.0476246736944,586.0075000673532,17.938583623617887,199.89845901727676,True
jsts:valid:395,JSTS,score,caption-component:9982457759938dcf6b8c518fd91f383b8aecb0fd83ccc31aa230671197d41714,1,413.6474998667836,395.9792088717222,588.4309578686953,-17.668290995061398,174.78345800191164,True
jsts:valid:399,JSTS,score,caption-component:c542db8dadbb710680af969cfc67f4cbfb517fa916715514edb33c1ee8a3649d,1,406.76933294162154,398.5264580696821,588.3591249585152,-8.24287487193942,181.58979201689363,True
jsts:valid:400,JSTS,score,caption-component:88ed3fd2bb9ddfcdb2c82f82bf54e6f7e94f6a4aabb9070afdae54172e3c8ab2,1,397.05516723915935,386.9495838880539,565.692416857928,-10.105583351105452,168.6372496187687,True
jsts:valid:402,JSTS,score,caption-component:f47268dff4edb35e07d4f7913836801dfeebde4b6dc5740a78202a57273a346c,1,432.3524171486497,442.68441712483764,639.686041045934,10.331999976187944,207.33362389728427,True
jsts:valid:416,JSTS,score,caption-component:0099edc061126cde71ddd497668b0b9d0c8edfd031ca1264d5656d40a42c4cee,1,383.5012917406857,366.0499579273164,557.6528329402208,-17.451333813369274,174.15154119953513,True
jsts:valid:42,JSTS,score,caption-component:ae44955beee0dfdb5da831b67b5a787f828402d56643829468c4df3ce842d1a2,1,373.5683341510594,386.250791605562,568.9311251044273,12.682457454502583,195.36279095336795,True
jsts:valid:438,JSTS,score,caption-component:0a13834731f18b0cc0afa88c5446e7a5ee9b2b97a4f5f7bf91f76abc61369e21,1,382.8684580512345,407.14891720563173,573.6390831880271,24.28045915439725,190.77062513679266,True
jsts:valid:449,JSTS,score,caption-component:8733a444ca71d403fe05182d08bce5c7059c1bdfebd4ae1eae28b4d9f34770a1,1,406.3652912154794,391.7329581454396,593.7257502228022,-14.63233307003975,187.3604590073228,True
jsts:valid:456,JSTS,score,caption-component:98a210ad445ccdbc06737e7261bcc30cdfd3e56a16750dcb1eb67afc07286daf,1,396.4425837621093,404.47287540882826,592.1580828726292,8.030291646718979,195.7154991105199,True
jsts:valid:458,JSTS,score,caption-component:bc41c6a49b866c05a222d60b7408d5b9ebe527a764de6bb76c6dca05418e3616,1,310.8405829407275,310.6545000337064,514.394000172615,-0.18608290702104568,203.55341723188758,True
jsts:valid:475,JSTS,score,caption-component:1aaa01af84d489e83b527668a04b80bd94c68dbaf3bcb83e1cb2658b84186e48,1,381.3477917574346,393.09466583654284,577.2819169797003,11.746874079108238,195.93412522226572,True
jsts:valid:48,JSTS,score,caption-component:a0d15300016b606e4f66eb6039cf9fc36e1325851c99de1a70b3ca1dbd879356,1,414.55237520858645,422.01645905151963,603.5448340699077,7.464083842933178,188.9924588613212,True
jsts:valid:489,JSTS,score,caption-component:12df5d0f9144c315b41632a921a7d75626022e287b6819d40fb7941d62822df7,1,356.87770787626505,339.02658289298415,512.9863331094384,-17.851124983280897,156.10862523317337,True
jsts:valid:500,JSTS,score,caption-component:5c4f7229061274c78ef58608eb88cf3901aff28e6ac907b7a60c99abaa8f7015,1,446.3861659169197,435.01787493005395,642.8302088752389,-11.368290986865759,196.4440429583192,True
jsts:valid:510,JSTS,score,caption-component:21f60cead7a6cc3b54454536b25dbc805771d6dd2335f8e12493cea4de6e4b80,1,406.89879190176725,381.4988750964403,573.5354167409241,-25.39991680532694,166.63662483915687,True
jsts:valid:516,JSTS,score,caption-component:39d9f7f37ed46d737178ef26d6e5d8342ed68de73ad03dca2d7fb065db1145d5,1,302.55833361297846,306.1191248707473,470.47395911067724,3.5607912577688694,167.91562549769878,True
jsts:valid:519,JSTS,score,caption-component:2bdc80c9d9d38ae0ec5c3bdb1946acd6a43b2d6780df78e149d3b07c50dc0aee,1,392.73699978366494,405.05320904776454,581.2438749708235,12.316209264099598,188.50687518715858,True
jsts:valid:520,JSTS,score,caption-component:6bdc206ba237db6c68cd61805b1179447dde8efd9b4464317f6c1532e431fde0,1,399.87233420833945,388.50616570562124,579.3944578617811,-11.36616850271821,179.52212365344167,True
jsts:valid:523,JSTS,score,caption-component:734dc90a6c3b9cb2dcb0f08b8bd51fe6b1738ae3494572120a9550183ed925ca,1,390.85179194808006,402.708750218153,593.1345410645008,11.856958270072937,202.28274911642075,True
jsts:valid:524,JSTS,score,caption-component:734dc90a6c3b9cb2dcb0f08b8bd51fe6b1738ae3494572120a9550183ed925ca,1,313.61600011587143,315.89474994689226,494.4227081723511,2.278749831020832,180.8067080564797,True
jsts:valid:530,JSTS,score,caption-component:fa6bdc9b565f991e7aa661391121e5ef5b9731d41981a1cf333b03eabcdd606d,1,380.79499965533614,406.02250024676323,614.5007503218949,25.227500591427088,233.70575066655874,True
jsts:valid:55,JSTS,score,caption-component:aa7b60f14dcd8a0091735e2a6c279ed6b019b1410ed12a6f6bb4ab22d62f69f5,1,392.7504173479974,386.72170881181955,574.3193342350423,-6.028708536177874,181.5689168870449,True
jsts:valid:554,JSTS,score,caption-component:0a433889989808b7702fdf51b54cc336e0b546dc2a395cd73533ea3a0fc1825a,1,390.6502081081271,414.2687078565359,596.5235000476241,23.618499748408794,205.873291939497,True
jsts:valid:558,JSTS,score,caption-component:6f4e5ed5fecd33d5bb2bebbebf4196b17c94ce5a0aea312f1d1c0fa51d5a9752,1,392.82166585326195,400.91529209166765,582.1321248076856,8.093626238405704,189.31045895442367,True
jsts:valid:56,JSTS,score,caption-component:16d748a50c4635c9578c86b00c6ab9816e1c14d6cb7bf8e1906f17e8defe3da9,1,352.055000141263,378.19683318957686,573.3765410259366,26.141833048313856,221.3215408846736,True
jsts:valid:560,JSTS,score,caption-component:ada9d4a6355c28cb8f3c144d1b3747607b9a984e07965b0ff7991485680c1bd3,1,451.83458318933845,449.7309159487486,648.8316250033677,-2.103667240589857,196.99704181402922,True
jsts:valid:564,JSTS,score,caption-component:f9565e2f90d1e7910b5450c7670713cb971652f78ba7e8d67ec3fc08d3fc4868,1,345.43708292767406,382.5305416248739,578.6881661042571,37.09345869719982,233.25108317658305,True
jsts:valid:566,JSTS,score,caption-component:2b734f0e1c1d37c06dfa8ab4f9a1f2f2c3df0e3781956df3244370e9d5bc0acf,1,387.9464170895517,381.22820807620883,573.3709167689085,-6.718209013342857,185.4244996793568,True
jsts:valid:57,JSTS,score,caption-component:d9cb8bc9060b82eb127341899aa41ed8b302eb64eb98ada562c287802f429e23,1,388.73870810493827,406.8955001421273,602.0259167999029,18.156792037189007,213.28720869496465,True
jsts:valid:580,JSTS,score,caption-component:6a4182d384e8d3edb6dbc757b09dece37e980842af308f1d2eadf0abe642a86c,1,381.5597500652075,383.46762489527464,569.875709246844,1.9078748300671577,188.31595918163657,True
jsts:valid:581,JSTS,score,caption-component:7413faf992fa5418d97cdfd0d933af78713084f5e3b5df0a3fbaeec945428650,1,408.4616666659713,428.3192502334714,598.9565830677748,19.857583567500114,190.4949164018035,True
jsts:valid:589,JSTS,score,caption-component:e97c7f48ea2c7a8667a37e49076e0985ef3dcda5a60963a093bd8990b69d766f,1,369.66504203155637,405.5865830741823,588.7528751045465,35.921541042625904,219.08783307299018,True
jsts:valid:590,JSTS,score,caption-component:8a39902df80f777c38cc731b9f9c2e43fe08e47da53e1dd3f72e562ad60aee0c,1,396.23795822262764,382.577707991004,573.2192499563098,-13.66025023162365,176.98129173368216,True
jsts:valid:592,JSTS,score,caption-component:a6e8a2a4d96301421ba53ebc2c65916c4238bdcfc33d05515ddb17a78139ab5d,1,428.3802919089794,387.91783433407545,618.4467920102179,-40.462457574903965,190.0665001012385,True
jsts:valid:599,JSTS,score,caption-component:4850b7fd1fa8cce1c9fb9bdad844b0e59a01c87ab9fe891fe900dbb2f41beb39,1,276.8311249092221,278.7042921409011,450.1634589396417,1.8731672316789627,173.3323340304196,True
jsts:valid:601,JSTS,score,caption-component:e36f5b4f28a1b51b1a64f666b2794938ae47a076c8b7b1df86c7aee4788190db,1,384.65462485328317,401.9688330590725,584.9729999899864,17.314208205789328,200.31837513670325,True
jsts:valid:619,JSTS,score,caption-component:577d78063b1f11a0098772f921fe86cf92fb0d78e3025db5b187086861c49959,1,416.08270769938827,408.2404999062419,593.9708752557635,-7.842207793146372,177.88816755637527,True
jsts:valid:621,JSTS,score,caption-component:6cf63c64f4c8177acccae1a52e39f7d25ea052efb3f1d956e7dbd689e596c610,1,402.6791672222316,401.7560421489179,601.5454172156751,-0.9231250733137131,198.8662499934435,True
jsts:valid:622,JSTS,score,caption-component:c2bc602eee2550982fa947ff2250385ba16f043a8138b27be091f4a121356469,1,411.6930002346635,399.83591716736555,606.2625837512314,-11.857083067297935,194.56958351656795,True
jsts:valid:64,JSTS,score,caption-component:e7a3b4c6aeff73c176a887c4774379205cb0521a8d2e72eebb6b8827a912362b,1,400.84108291193843,414.0129592269659,602.3619999177754,13.171876315027475,201.52091700583696,True
jsts:valid:647,JSTS,score,caption-component:2d7a23d3bdb256b6fd8e3dfd734291facb3e6b13779eef3707d8991b223c87f3,1,299.2566670291126,293.76433277502656,459.36687476933,-5.492334254086018,160.11020774021745,True
jsts:valid:656,JSTS,score,caption-component:4ae83284470a500c0b8481eaadf78ccf30d539966332acd038c36d0855ecd90b,1,364.2498329281807,410.137833096087,585.8007911592722,45.888000167906284,221.5509582310915,True
jsts:valid:672,JSTS,score,caption-component:cb025b1aea07e0aba93519b6db539e79fc9a6f39a4a3ec1c4f25f87d74fb5ffd,1,362.296124920249,384.4047081656754,550.3829577937722,22.108583245426416,188.08683287352324,True
jsts:valid:677,JSTS,score,caption-component:7983c6d12b1e41812cba43250782dcbb1768d2defc02aeb98c1ca2c722b63503,1,273.75925006344914,271.9898750074208,426.00737512111664,-1.769375056028366,152.2481250576675,True
jsts:valid:681,JSTS,score,caption-component:a9873f5288d035127558e4f6f1ae2c92a00f9c2cb652e752a72cd21ed560bdde,1,403.5142920911312,386.8109998293221,572.3804580047727,-16.70329226180911,168.86616591364145,True
jsts:valid:688,JSTS,score,caption-component:abc57fc02be8e4e20c3a3a99a060156420f425982f3b5eb4c787901456997ba5,1,379.9064587801695,402.3070828989148,569.86283371225,22.400624118745327,189.9563749320805,True
jsts:valid:691,JSTS,score,caption-component:bc8e854d761f85d41ec9f6a690be8650e776ece7653846bb7dacb5ed39c01254,1,413.052209187299,398.93158292397857,610.2135838009417,-14.120626263320446,197.1613746136427,True
jsts:valid:692,JSTS,score,caption-component:b6947add0e062ea9cd536d0149c692f75b93ff24c280f6a56e4aa46e8c5ff94c,1,381.8206670694053,367.15579219162464,566.649875137955,-14.664874877780676,184.82920806854963,True
jsts:valid:702,JSTS,score,caption-component:7b2949571f7e2efc6ae3dd49a4091509ab7c7209c959c66ea04dc8e3677ae996,1,385.021582711488,397.63829205185175,586.0467916354537,12.616709340363741,201.0252089239657,True
jsts:valid:704,JSTS,score,caption-component:afeeab0d8ad218895f8ec5557508dc8745fd48cfd9995c50f68f4beb8b3e6bbd,1,385.20633382722735,399.98108288273215,583.4524999372661,14.774749055504799,198.24616611003876,True
jsts:valid:728,JSTS,score,caption-component:18a84ba0ddae1a47538f0cce44cc814f13074d37126d0e155e600dbc9532eba6,1,395.5789590254426,381.0327919200063,576.2408329173923,-14.546167105436325,180.66187389194965,True
jsts:valid:729,JSTS,score,caption-component:049e10beb91d64a69a8c3376687417166c9e4b407dcdbd5053ecfcc62709d8d3,1,400.972000323236,388.281499966979,632.2497921064496,-12.690500356256962,231.27779178321362,True
jsts:valid:734,JSTS,score,caption-component:602c888b9e767c4e64431fd9fecff3c8ffd3662b7e05679a11de831088310160,1,451.74766704440117,435.46908302232623,684.1854578815401,-16.278584022074938,232.4377908371389,True
jsts:valid:742,JSTS,score,caption-component:296eeb79c800768dcb9a29c6fc60d75bd92dad3de9469ff42a469e20421da338,1,390.3966657817364,349.6923753991723,558.269000146538,-40.70429038256407,167.87233436480165,True
jsts:valid:748,JSTS,score,caption-component:0a4eb4249e58aa5d5011734487109d97deaadd7dd5e96185f24e3d2794454f3d,1,467.8762909024954,476.0845829732716,677.0632499828935,8.208292070776224,209.18695908039808,True
jsts:valid:751,JSTS,score,caption-component:312bc87cb1d0e2953e99bd0be935f288144fc2e8cd8f842444077c024cfca568,1,397.5500422529876,355.4034582339227,593.1608332321048,-42.1465840190649,195.61079097911716,True
jsts:valid:763,JSTS,score,caption-component:3bc3d145db851a6ee52894b644d4f0df72bcc0322c5bc26cd965b263b28a44d5,1,385.86045801639557,368.59375005587935,547.7309171110392,-17.266707960516214,161.8704590946436,True
jsts:valid:768,JSTS,score,caption-component:b8757cea17ba714f50663d8238f9969fe9822e661900c8aa9092064060f6ae27,1,381.08245795592666,390.18966630101204,580.7305830530822,9.107208345085382,199.64812509715557,True
jsts:valid:778,JSTS,score,caption-component:4a10a92507913cd6063b56755e9531fe1e594b820819fed67bc665c27e3623a5,1,392.663958016783,410.8806662261486,605.5161668919027,18.216708209365606,212.8522088751197,True
jsts:valid:78,JSTS,score,caption-component:44925fa50197b2aef7268042dcfee0b10b56699d624e157efc5fd162be0cf039,1,413.34166610613465,425.3819161094725,608.9387498795986,12.04025000333786,195.59708377346396,True
jsts:valid:781,JSTS,score,caption-component:1512dfc64d2cd6eddb56362474600b4676b0904e0774c709b90b93c1f000d89e,1,375.1612501218915,394.75758327171206,564.1932911239564,19.596333149820566,189.03204100206494,True
jsts:valid:789,JSTS,score,caption-component:4253a84b51eb7157a30079d41d37a6d3e4b1775b2a8f0277e20b543b0ad651d5,1,391.7090827599168,406.7774168215692,601.6762498766184,15.068334061652422,209.9671671167016,True
jsts:valid:794,JSTS,score,caption-component:03b9109d8a009ab5a4618a684477fc8f9b2b21c38ca08e00c4270e22a2f68822,1,393.86283280327916,379.8610419034958,577.3297501727939,-14.001790899783373,183.4669173695147,True
jsts:valid:803,JSTS,score,caption-component:0d5335766322010b8b4d1a5651f4048e4ae689ce37c55b485b4d6dc2099e1079,1,432.816999964416,429.43966621533036,613.5399583727121,-3.3773337490856647,180.7229584082961,True
jsts:valid:804,JSTS,score,caption-component:afb5066376d02cc0716422c00d273c9301881da62b9dce35f121fa68a8d94e0d,1,325.92787500470877,325.6674581207335,509.62683418765664,-0.2604168839752674,183.69895918294787,True
jsts:valid:816,JSTS,score,caption-component:db0711898738d79fb503ac202c0d2c23ef364b2aa2399de19c251692b8fd1d40,1,381.69141579419374,392.5223327241838,539.4526673480868,10.830916929990053,157.7612515538931,True
jsts:valid:84,JSTS,score,caption-component:e8cfaa61f7f44e946ed78d5d082b142261cee9b990f48f1f78f091dedbd0236c,1,393.96591717377305,366.6153745725751,562.83999979496,-27.350542601197958,168.87408262118697,True
jsts:valid:843,JSTS,score,caption-component:db8464b04eda8cc08b5bbce22191f0cecfe4f075746a75490b3acff5fe552de2,1,422.0085418783128,404.46824999526143,582.9821252264082,-17.540291883051395,160.97358334809542,True
jsts:valid:852,JSTS,score,caption-component:34e7dcbc7fdc1118fa92809266ecba9f28f16b298e1583de5a9d41b12194c15f,1,375.3277910873294,371.04079220443964,558.9943747036159,-4.286998882889748,183.66658361628652,True
jsts:valid:855,JSTS,score,caption-component:575eeb09b8de86929210d4ae269c7e075acf577b97a34691f7c9cf86ec95c3f9,1,404.0267919190228,413.6672089807689,596.3130830787122,9.64041706174612,192.28629115968943,True
jsts:valid:862,JSTS,score,caption-component:20e328b248dae6be3cf1f4ea04bb6f45bb7d2b7abf8fe1a417132d52d276762d,1,385.0069157779217,383.6895418353379,575.2435000613332,-1.3173739425837994,190.2365842834115,True
